Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;RS;ALVORADA;M G DISTRIBUIDORA DE GAS E AGUA MINERAL LTDA;28548678000122;RUA HERMES DA FONSECA;7;;FORMOZA;94814-240;GLP;23/12/2025;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CAMPO LARGO;DELIANE COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;00328001000160;RUA LUIZ RIVABEM;209;;VILA RIVABEM;83605-230;GLP;23/12/2025;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;SANTO ANGELO;MISSIONEIRA GAS NORTE LTDA;31124414000156;AVENIDA GETULIO VARGAS;3636;SALA  A;CENTRO;98802-356;GLP;23/12/2025;120;;R$ / 13 kg;ULTRAGAZ
CO;MT;VARZEA GRANDE;VG COMERCIO VAREJISTA DE GLP LTDA;21208016000164;RUA JOSE DE ALENCAR;SN;QUADRA247                 LOTE  66                        NUMERO 431;MARAJOARA;78138-130;GLP;23/12/2025;100;;R$ / 13 kg;ULTRAGAZ
SE;SP;TABOAO DA SERRA;PIT STOP GAS LTDA;32163402000101;AVENIDA LAURITA ORTEGA MARI;1311;;VILA DAS OLIVEIRAS;06766-360;GLP;23/12/2025;104,99;;R$ / 13 kg;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;D. DE OLIVEIRA DISTRIBUIDORA DE GAS;32743596000106;RUA PROFESSOR JOSE NOGUEIRA DE BARROS;113;;SAO MARCOS;13876-019;GLP;23/12/2025;110;;R$ / 13 kg;BRANCA
SE;SP;LINS;DAVID ALVES CLEMENTE 40391322893;31455227000155;AVENIDA SAO PAULO;1880;;VILA GUARARAPES;16403-020;GLP;23/12/2025;120;;R$ / 13 kg;COPA ENERGIA
S;RS;BAGE;F.F.STAEVIE COMBUSTIVEIS LTDA;05757241000365;AVENIDA JOSE DO PATROCINIO;298;;SAO JUDAS;96415-500;GLP;23/12/2025;117;;R$ / 13 kg;LIQUIGÁS
CO;GO;CATALAO;GERALDO JOSE DA SILVA CATALANO;37032992000149;AVENIDA JOSE MARIA VIEIRA;560;A;SANTA HELENA II;75704-240;GLP;23/12/2025;100;;R$ / 13 kg;ULTRAGAZ
SE;ES;VILA VELHA;DISTRIBUIDORA DE GAS CAPUABA LTDA;31030636000100;ESTRADA CAPUABA;100;;ATAIDE;29119-060;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
CO;GO;CALDAS NOVAS;ADRIANA FEITOSA LIMA;33112464000149;RUA 20;109;QUADRA38                  LOTE  09;ESTANCIA ITAICI I;75686-027;GLP;23/12/2025;115;;R$ / 13 kg;LIQUIGÁS
SE;MG;VICOSA;LIDER GAS VICOSA LTDA;32880951000199;AVENIDA JACOB LOPES DE CASTRO;328;BUTANO GAS;NOVA ERA;36574-192;GLP;23/12/2025;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;PIRASSUNUNGA;ABSOLUTA - COMERCIAL DO BRASIL EIRELI;28475687000211;RUA JOSE BONIFACIO;1530;;ROSARIO;13634-010;GLP;23/12/2025;102,9;;R$ / 13 kg;CONSIGAZ
SE;SP;TABOAO DA SERRA;PROGRESSO COMERCIO E ENTREGA DE GAS LTDA;31628368000122;AVENIDA LAURITA ORTEGA MARI;2000;;PARQUE PINHEIROS;06766-361;GLP;23/12/2025;109,99;;R$ / 13 kg;ULTRAGAZ
S;PR;PARANAGUA;DURAMASTER COMERCIO DE GAS LTDA;32911764000125;AVENIDA BENTO MUNHOZ DA ROCHA NETO;3093;;JARDIM SAMAMBAIA;83209-000;GLP;23/12/2025;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTES CLAROS;NOEL GAS LTDA;17363652000274;RUA LAGOA SAO JOAO;321;;CARMELO;39402-682;GLP;23/12/2025;97;;R$ / 13 kg;ULTRAGAZ
S;RS;SAO LUIZ GONZAGA;SILVANA QUANZ;25268016000100;RUA MARECHAL FLORIANO PEIXOTO;1190;SALA  02;GRUTA;97800-000;GLP;23/12/2025;105;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;PEDRO BARBOSA 10402308654;32235037000195;RUA NELSON HUNGRIA;1310;;TUPI A;31842-330;GLP;23/12/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NILOPOLIS;NASCENTE RIO 2018 COMERCIO DE AGUA E GAS ltda;31493235000196;ESTRADA ELISEU DE ALVARENGA;1039;;OLINDA;26510-361;GLP;23/12/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;OLINDA;L & K COMERCIO DE GAS LTDA;32760079000145;RUA PREF MANUEL REGUEIRA;404;LOTE  N. SRA. DE FATIMA;BULTRINS;53320-160;GLP;23/12/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;CAMPINA GRANDE;GS COMERCIO VAREJISTA DE GAS GLP LTDA;23250011000125;AVENIDA SENADOR ARGEMIRO DE FIGUEIREDO;1280;;SANDRA CAVALCANTE;58410-666;GLP;23/12/2025;90;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;I C DA SILVA COMERCIO;32122900000106;RUA CMTE NOBERTO WON GAL;52;FUNDOS52A;REDENCAO;69049-100;GLP;23/12/2025;120;;R$ / 13 kg;AMAZONGÁS
S;PR;CURITIBA;JESIEL ALVES DE FARIA EIRELI;30521070000156;RUA MATEUS LEME;5784;;ABRANCHES;82130-085;GLP;23/12/2025;104,99;;R$ / 13 kg;BRANCA
N;AM;MANAUS;RAIMUNDO AUGUSTO DA SILVA;33043635000125;RUA CANAA;40;QD 329                    CJ CN ET 3 NC 15;NOVO ALEIXO;69098-070;GLP;23/12/2025;122;;R$ / 13 kg;AMAZONGÁS
CO;GO;APARECIDA DE GOIANIA;ADRIANO DISTRIBUIDORA DE GAS E BEBIDAS EIRELI;29884373000154;AVENIDA TROPICAL;SN;QUADRA2A                  LOTE  4;JARDIM TROPICAL;74946-540;GLP;23/12/2025;110;;R$ / 13 kg;CONSIGAZ
N;PA;CASTANHAL;J. S. LIBARINO COMERCIO DE GAS EIRELI;33695406000195;RUA VISCONDE DE MAUA;222;QUADRAG                   LOTE  1;FONTE BOA;68742-875;GLP;23/12/2025;115;;R$ / 13 kg;BAHIANA
N;PA;ALTAMIRA;TEN & TEN EMPRESAS LTDA;25146707000131;ACESSO QUATRO;S/N;LOTE  39                  QUADRAF;JARDIM INDEPENDENTE I;68373-106;GLP;23/12/2025;132;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;SANTAREM;F. DE N.D. CAMPOS;83585547000123;TRAVESSA MORAES SARMENTO;316;ANEXO A;CENTRO;68005-360;GLP;23/12/2025;85;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CACERES;CACERES GAS E AGUA LTDA;33298263000188;AVENIDA TALHAMARES;190;;JARDIM DO TREVO;78205-796;GLP;23/12/2025;125;;R$ / 13 kg;ULTRAGAZ
S;RS;PASSO FUNDO;JOAO A. ISELE LISBOA DO AMARAL;33458581000169;AVENIDA CLEMENTE TARASCONI;3905;;SAO CRISTOVAO;99064-060;GLP;23/12/2025;115;;R$ / 13 kg;LIQUIGÁS
CO;GO;TRINDADE;CICERO TEODORO DA SILVA;23704486000144;AVENIDA S 7;103;QUADRA15                  LOTE  06;RESIDENCIAL SANTA FE;75394-141;GLP;23/12/2025;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;MA;BALSAS;R. C. MENDONCA;17815644000130;AVENIDA 20;999;LETRA B;SAO CAETANO;65800-000;GLP;23/12/2025;130;;R$ / 13 kg;BAHIANA
SE;SP;ITAQUAQUECETUBA;FAAH COMERCIO DE GAS LTDA;32018918000154;ESTRADA DO CAMPO LIMPO;652;;JARDIM DO VALE;08595-500;GLP;23/12/2025;89,99;;R$ / 13 kg;ULTRAGAZ
NE;MA;SAO LUIS;POSTO CARONE LTDA;29018539000230;AVENIDA SAO LUIS REI DE FRANCA;1;LOTE  AREA E-1 LOT OLHO D;OLHO D`AGUA;65065-470;GLP;23/12/2025;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CAMBE;TOTAL GAS COMERCIO LTDA;28335778000170;RUA JOSE CARLOS MUFATTO;3638;;JARDIM RIVIERA;86187-025;GLP;23/12/2025;105;;R$ / 13 kg;COPA ENERGIA
SE;MG;ALFENAS;ADRIANA APARECIDA DIAS ESTEVES;32391573000180;RUA DUQUE DE CAXIAS;1025;;CENTRO;37130-127;GLP;23/12/2025;105;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;J J GOMES DE SOUSA;26981317000220;RUA CAPRICORNIO;170;;JARDIM PRIMAVERA;69314-218;GLP;23/12/2025;132;;R$ / 13 kg;AMAZONGÁS
SE;ES;VITORIA;MAX EMILIANO BENTO CAVOLI;32139486000130;RUA ARMANDO GUIMARAES;85;;ITARARE;29047-510;GLP;23/12/2025;99;;R$ / 13 kg;BRANCA
NE;MA;BALSAS;PACHECO GAS LTDA;19969531001197;RUA NOVE;1;QUADRA82                  LOTE  13;BACABA;65800-000;GLP;23/12/2025;130;;R$ / 13 kg;BAHIANA
S;PR;CASTRO;JOAO GOMES DE LARA;02831590000120;RUA CRUZ MACHADO;1900;;VILA RIO BRANCO;84172-080;GLP;23/12/2025;110;;R$ / 13 kg;BRANCA
S;RS;PORTO ALEGRE;SUPERGAS DA BARAO COMERCIO DE GAS LP LTDA;33787373000103;RUA BARAO DO AMAZONAS;1196;;PETROPOLIS;90670-001;GLP;23/12/2025;112,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;PIRASSUNUNGA;G.D. TEIXEIRA COMERCIO DE GAS E TRANSPORTE LTDA;33722222000177;AVENIDA PAINGUAS;1545;QUADRA10                  LOTE  34;CENTRO;13630-146;GLP;23/12/2025;118;;R$ / 13 kg;ULTRAGAZ
S;PR;CAMPO LARGO;DISTRIBUIDORA DE GAS JANDREZ E SILVA LTDA;03354219000268;RODOVIA DOS EXPEDICIONARIOS;5056;;BOM JESUS;83604-360;GLP;23/12/2025;100;;R$ / 13 kg;BRANCA
CO;MT;ALTA FLORESTA;R M DA SILVA & CIA LTDA;19567768000170;AVENIDA DRA IRENE BRICATTI PAZ;555;;VILA NOVA;78580-000;GLP;23/12/2025;140;;R$ / 13 kg;FOGAS
SE;SP;ITAQUAQUECETUBA;MARIA FERREIRA DE AMORIM;24008837000145;ESTRADA DO CAMPO LIMPO;215;;RESIDENCIAL PAMELA;08596-020;GLP;23/12/2025;88,88;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;MA;BALSAS;GAS POPULAR EIRELI;33463146000122;RUA DOM FRANCO MARCEDOTE;SN;QUADRA21                  LOTE  01;MONTE CARLO;65800-000;GLP;23/12/2025;130;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;MARINGA;JOELMA APARECIDA FERMINO LTDA;34166617000101;AVENIDA AMERICO BELAY;1,704;;PARQUE DAS GREVILEAS 3  PARTE;87025-210;GLP;23/12/2025;120;;R$ / 13 kg;BRANCA
S;RS;PASSO FUNDO;ZARDO & PIERESAN COMERCIO DE GAS LTDA.;33457878000100;RUA RODRIGUES ALVES;336;;PETROPOLIS;99050-060;GLP;23/12/2025;120;;R$ / 13 kg;ULTRAGAZ
N;RO;CACOAL;AUTO POSTO DIAS & BIANCHINI LTDA;14929156000166;AVENIDA BELO HORIZONTE;2437;;NOVO HORIZONTE;76962-091;GLP;23/12/2025;144;;R$ / 13 kg;AMAZONGÁS
SE;SP;GUARATINGUETA;JOSE ANTONIO DA SILVA;34702558000130;AVENIDA JOAO PESSOA;330;CASA  1;PEDREGULHO;12515-010;GLP;23/12/2025;105;;R$ / 13 kg;BRANCA
S;RS;OSORIO;ABASTECEDORA DE COMBUSTIVEIS RCR LTDA;03323519000280;ESTRADA RS 30,KM 80;S/N;;ENTRONCAMENTO;95520-000;GLP;23/12/2025;107,99;;R$ / 13 kg;BRANCA
N;PA;SANTAREM;VANCIRA M DE MACEDO;32691477000157;TRAVESSA BARJONAS DE MIRANDA;90;;ALDEIA;68040-520;GLP;23/12/2025;105;;R$ / 13 kg;LIQUIGÁS
SE;ES;VILA VELHA;FONSECA GAS E AGUA LTDA;33345193000171;RUA GODOFREDO SCHINEIDER;123;;SANTA INES;29108-110;GLP;23/12/2025;100;;R$ / 13 kg;BRANCA
SE;ES;VILA VELHA;J. ALBANI - GAS & AGUA;34473754000180;RUA DEZENOVE;200;;COCAL;29105-690;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
SE;MG;ITAUNA;MATEUS FILIPE PENIDO;31423386000178;RUA SALITRE;744;;PADRE EUSTAQUIO;35680-152;GLP;23/12/2025;110;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;J W BEZERRA DE SOUZA LTDA;34961457000184;AVENIDA RUI BARAUNA;13;;CARANA;69313-600;GLP;23/12/2025;130;;R$ / 13 kg;AMAZONGÁS
SE;MG;ITAUNA;GAS PADRE EUSTAQUIO LTDA;34832594000119;AVENIDA LENHITA;1314;;PADRE EUSTAQUIO;35680-145;GLP;23/12/2025;126;;R$ / 13 kg;BRANCA
NE;PI;PIRIPIRI;JOSIAS ESCORCIO DE BRITO NETO;29263656000260;AVENIDA JOAO BANDEIRA MONTE;453;;CAIXA DAGUA;64260-000;GLP;23/12/2025;110;;R$ / 13 kg;BAHIANA
S;RS;PASSO FUNDO;RUAN DORNELLES NUNES GAS;33411750000105;RUA MOROM;400;;PETROPOLIS;99051-400;GLP;23/12/2025;115;;R$ / 13 kg;COPA ENERGIA
NE;BA;ITAMARAJU;J.P VIEIRA DISTRIBUIDORA DE GAS;28240768000151;AVENIDA PAU BRASIL;157;;MONTE PESCOCO;45836-000;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
NE;SE;ARACAJU;REDE DE POSTOS PRESIDENTE LTDA;32864795001497;AVENIDA VISC MARACAJU;384;;PALESTINA;49060-270;GLP;23/12/2025;109,9;;R$ / 13 kg;LIQUIGÁS
S;PR;PARANAGUA;TODO' GAS COMERCIO DE GAS EIRELI;33934213000140;AVENIDA BELMIRO SEBASTIAO MARQUES;539;;PARQUE SAO JOAO;83212-010;GLP;23/12/2025;90;;R$ / 13 kg;LIQUIGÁS
SE;SP;MARILIA;S.O.S. GAS DE MARILIA LTDA;34512963000196;AVENIDA JOQUEI CLUBE;1,216;;JOQUEI CLUBE;17521-450;GLP;23/12/2025;133;;R$ / 13 kg;ULTRAGAZ
S;RS;PASSO FUNDO;JORDINEI JAHN;35112573000191;RUA MARQUES DE MONTE ALEGRE;554;;SANTA MARIA;99054-580;GLP;23/12/2025;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;ARARUAMA;IPIGAS COMERCIO DE GAS LTDA;32736586000143;RUA 15 DE NOVEMBRO;201;QUADRA1;XV DE NOVEMBRO;28970-000;GLP;23/12/2025;94,99;;R$ / 13 kg;BRANCA
CO;GO;APARECIDA DE GOIANIA;JESSILVAN COUTINHO PASSOS;33833485000153;RUA 100-A;SN;QUADRA111                 LOTE  06;ITAPUA;74940-190;GLP;23/12/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;VICOSA;RSM DEPOSITO DE GAS LTDA;35532230000186;RUA HELIO DE SOUZA LIMA;3;;SANTO ANTONIO;36576-102;GLP;23/12/2025;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;SAO SEBASTIAO DO PARAISO;JOAO DOS REIS SOUZA E CIA LTDA;01021958000121;RUA JOAO DIAS NETO;87;;MOCOQUINHA;37950-000;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
NE;PI;PICOS;GAS ALAIANE LTDA;23540186000681;AVENIDA SENADOR HELVIDIO NUNES;5647;;JARDIM NATAL;64606-000;GLP;23/12/2025;108;;R$ / 13 kg;COPA ENERGIA
SE;MG;BOM DESPACHO;ROCHA E FREITAS REAL GAS LTDA;35735229000159;RUA ROBERTO QUEIROZ CANCADO;12;;NOVO SAO JOSE;35600-000;GLP;23/12/2025;99,9;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;PAULO DOMINGUES 37193074920;31890934000170;AVENIDA MANOEL DE CAMARGO SAMPAIO;692;;VILA HELENA;18071-195;GLP;23/12/2025;115;;R$ / 13 kg;BRANCA
SE;SP;MARILIA;EFRAIM COMERCIAL GAS DE MARILIA LTDA;26698342000110;AVENIDA JOQUEI CLUBE;762;;JOQUEI CLUBE;17521-450;GLP;23/12/2025;135;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;AUTO POSTO ELDORADO LTDA;09263023000163;AVENIDA JATUARANA;3935;;NOVA FLORESTA;76807-141;GLP;23/12/2025;110;;R$ / 13 kg;AMAZONGÁS
SE;MG;GOVERNADOR VALADARES;P. DA S.M. COSTA - GAS;32334273000169;AVENIDA DO CANAL;40;;ALTINOPOLIS;35053-060;GLP;23/12/2025;125;;R$ / 13 kg;COPA ENERGIA
SE;MG;ITAUNA;JOEL MACHADO DE OLIVEIRA;34718257000103;RUA JOAO DA CRUZ;278;;PIEDADE;35680-393;GLP;23/12/2025;110;;R$ / 13 kg;BRANCA
SE;SP;GUARATINGUETA;COMERCIAL SAO JOAO GUARATINGUETA LTDA;13852274000231;RUA CORONEL TAMARINDO;235;;CENTRO;12501-070;GLP;23/12/2025;84,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;PORTO ALEGRE;VRP COMERCIO E DISTRIBUICAO DE GAS EIRELI;35492336000101;AVENIDA ASSIS BRASIL;1513;;PASSO DA AREIA;91010-005;GLP;23/12/2025;118;;R$ / 13 kg;ULTRAGAZ
SE;SP;ITAPECERICA DA SERRA;ITAP - GAS COMERCIO DE GLP EIRELI;35231798000167;RUA PARAIBA;407;;PARQUE PARAISO;06852-060;GLP;23/12/2025;109,99;;R$ / 13 kg;COPA ENERGIA
SE;SP;ASSIS;D GARCIA DE SOUZA GAS;23303409000263;RUA SEBASTIAO DA SILVA LEITE;486;;VILA ROSANGELA;19814-370;GLP;23/12/2025;99,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTES CLAROS;L R C GAS LTDA;36880397000109;AVENIDA MANOEL MAGALHAES FILHO;835;;DELFINO MAGALHAES;39402-518;GLP;23/12/2025;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MT;CACERES;C. F. VALVERDE TRINDADE COMERCIO GAS E AGUA LTDA;35925708000138;AVENIDA GETULIO VARGAS;1820;;MONTE VERDE;78210-514;GLP;23/12/2025;125;;R$ / 13 kg;ULTRAGAZ
S;PR;CAMPO LARGO;VITORIA REVENDA DE GAS LTDA;35093836000162;RUA TEODORO AUGUSTYN;113;;BOM JESUS;83604-225;GLP;23/12/2025;100;;R$ / 13 kg;ULTRAGAZ
NE;BA;SERRINHA;M M COMERCIO DE GAS LTDA;32657555000288;RUA CAPITAO APOLINARIO;710 A;;NOVO HORIZONTE;48700-000;GLP;23/12/2025;130;;R$ / 13 kg;BAHIANA
SE;MG;BOM DESPACHO;FENIX COMERCIO E DISTRIBUIDORA DE GAS EIRELI;01721023000239;RUA MONTALVANIA;1615;;SANTA MARTA;35600-000;GLP;23/12/2025;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTES CLAROS;ROCHA DISTRIBUIDORA DE GAS GLP EIRELI;35858485000486;AVENIDA CORONEL LUIZ MAIA;2130;;DELFINO MAGALHAES;39402-824;GLP;23/12/2025;105;;R$ / 13 kg;COPA ENERGIA
S;PR;LONDRINA;GAS 0300 LTDA;36734936000193;AVENIDA WINSTON CHURCHILL;901;;ANDES;86076-000;GLP;23/12/2025;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;JANAUBA;RS REVENDEDORA DE GAS LTDA;21450145000245;AVENIDA MANOEL ATHAIDE;675;;SAO GONCALO;39445-051;GLP;23/12/2025;115;;R$ / 13 kg;COPA ENERGIA
N;RR;BOA VISTA;ELIANA FERNANDES DE SOUZA;08515450000129;AVENIDA RUI BARAUNA;1459;;CARANA;69313-600;GLP;23/12/2025;155;;R$ / 13 kg;AMAZONGÁS
CO;GO;TRINDADE;E. SANTANA EMPORIO E DISTRIBUIDORA DE AGUA E GAS;28918341000160;RUA ALEIXO ANTONIO ALVES;1285;QUADRA10                  LOTE  07;CENTRO;75388-673;GLP;23/12/2025;100;;R$ / 13 kg;ULTRAGAZ
CO;GO;APARECIDA DE GOIANIA;CRISTINA MORAIS DE LIMA;31844246000173;RUA 109;sn;"QUADRA 56;LOTE 01";JARDIM TROPICAL;74946-120;GLP;23/12/2025;110;;R$ / 13 kg;BRANCA
S;RS;ALVORADA;V.DA SILVA OZORIO;33381064000139;AVENIDA PRESIDENTE GETULIO VARGAS;4078;;TIJUCA;94836-010;GLP;23/12/2025;110;;R$ / 13 kg;CONSIGAZ
CO;DF;BRASILIA;GOLD GAS COMERCIO DE GLP LTDA;33935781000165;QUADRA QS 9 RUA 150 LOTE;2;;AREAL (AGUAS CLARAS);71976-540;GLP;23/12/2025;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;GUARAPUAVA;J L S REVENDA DE GAS LIQUEFEITO DE PETROLEO LTDA;37335784000119;RUA TURIBIO GOMES;1261;;VILA BELA;85025-250;GLP;23/12/2025;109,9;;R$ / 13 kg;ULTRAGAZ
CO;MT;VARZEA GRANDE;DISTRIBUIDORA DE GAS E AGUA COMETA LTDA;00882785000173;RUA CONEGO GUIMARAES (LOT JD ELDORADO);276;ANEXO 02                  FUNDOSRUA JOAO A. PARANHOS;SANTA ISABEL;78150-618;GLP;23/12/2025;104,99;;R$ / 13 kg;BRANCA
SE;SP;MOCOCA;CELIO ROBERTO MARCAL;36921276000150;RUA PROFESSOR JOSE GERMANO DA SILVA;880;;JARDIM ITALIA;13734-602;GLP;23/12/2025;109,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;JANAUBA;GAS SILVA MURCA LTDA;06223900000265;AVENIDA BRASIL;590;;CENTRO;39442-010;GLP;23/12/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;ILHEUS;JH COMERCIO DE GAS LIQUEFEITO DE PETROLEO GLP LTDA;22863438000136;AVENIDA UBAITABA;836;;MALHADO;45651-730;GLP;23/12/2025;115;;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;L S COMERCIO DE GAS AGUA E BEBIDAS EIRELI;37566443000154;AVENIDA PROFESSOR HENRIQUE DA MOTTA FONSECA JUNIOR;240;;JARDIM PRIMAVERA;13660-070;GLP;23/12/2025;105;;R$ / 13 kg;BRANCA
NE;PE;ARCOVERDE;AR & AF COMERCIO VAREJISTA DE GAS LTDA;37762389000112;RUA SEBASTIAO LUIZ CAVALCANTI;810;GALPAOA 811;SAO CRISTOVAO;56503-814;GLP;23/12/2025;100;;R$ / 13 kg;BRANCA
S;PR;SANTO ANTONIO DA PLATINA;DIVINO C DOS SANTOS GAS;37324893000130;RUA AILTON SENRA;309;;PARQUE JANDIRA;86430-000;GLP;23/12/2025;115;;R$ / 13 kg;BRANCA
S;PR;PARANAGUA;MARCOS AURELIO DA SILVA BORGES;27877230000190;RUA SOUZANGE MAIA VIEIRA;381;;JARDIM JACARANDA;83215-800;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;LIMA GAS LTDA;38068800000117;QUADRA QS 5 PRACA AGUAS CLARAS 2 LOTE;9;;AREAL (AGUAS CLARAS);71961-800;GLP;23/12/2025;105;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;JANIO TENORIO ALVES;32640276000120;RUA DOS IPES (LOT V ALEGRE);350;;PONTE NOVA;78115-430;GLP;23/12/2025;114,99;;R$ / 13 kg;ULTRAGAZ
S;RS;SAO LUIZ GONZAGA;REDE DE POSTOS PARATI LTDA;06287728000475;RODOVIA BR 285 KM 568;SN;;MONSENHOR WOLSKI;97800-000;GLP;23/12/2025;125;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;L S COMERCIO E SERVICOS LTDA;12125791001480;AVENIDA DOS HOLANDESES;2;LOTE  01 E 02             QUADRAR  JARDIM PAULISTA;OLHO D'AGUA;65065-180;GLP;23/12/2025;120;;R$ / 13 kg;LIQUIGÁS
SE;MG;BELO HORIZONTE;W DE PAULA PEREIRA COMERCIO DE GAS;37576822000125;RUA MARIA DE LOURDES DA CRUZ;488;;MANTIQUEIRA;31655-230;GLP;23/12/2025;99,99;;R$ / 13 kg;BRANCA
CO;GO;AGUAS LINDAS DE GOIAS;MULTGAS LTDA;33730432000107;QUADRA 46 LOTE 16;SN;;JD BRASILIA;72910-000;GLP;23/12/2025;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ITAQUAQUECETUBA;COMERCIAL GASMAIS LTDA;16103050000568;ESTRADA DO MANDI;1680;;JARDIM ADRIANE;08596-000;GLP;23/12/2025;87,99;;R$ / 13 kg;CONSIGAZ
CO;MT;SINOP;AZALEIAS COMERCIO DE GAS LTDA;35415932000180;AVENIDA ANDRE ANTONIO MAGGI;7158 B;;JARDIM DAS AZALEIAS;78552-664;GLP;23/12/2025;140;;R$ / 13 kg;COPA ENERGIA
SE;SP;MOCOCA;MISTER COMERCIO DE GAS E AGUA LTDA;27267291000135;RUA SETE DE SETEMBRO;224;;CENTRO;13730-046;GLP;23/12/2025;120;;R$ / 13 kg;LIQUIGÁS
NE;BA;TEIXEIRA DE FREITAS;RS COMERCIO DE GAS LTDA;38656312000120;AVENIDA JOAO PAULO II;920;;JARDIM PLANALTO;45990-620;GLP;23/12/2025;97;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;ANANINDEUA;A L DA SILVA BRANCO;34828034000190;1A TRAVESSA TRAVESSA WE 58 A CJ GUAJARA I;1391;;COQUEIRO;67143-340;GLP;23/12/2025;98,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;ANDREA PATRICK DE ANDRADE DE ALMEIDA COMERCIO VAREJISTA DE GAS;04185631000183;RUA NOVA DO VALE;1;LOJA 01 LOJA 01;PERNAMBUES;41130-440;GLP;23/12/2025;113;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;TEOFILO OTONI;ALINE MARIA COLARES ALMEIDA;39508116000171;RUA RACHID HANDERE;1111;;BELA VISTA;39800-370;GLP;23/12/2025;118;;R$ / 13 kg;BRANCA
S;RS;PELOTAS;ATACADAO DO GAS DISTRIBUIDORA LTDA;37670039000126;AVENIDA THEODORO MULLER;2794;;FRAGATA;96040-160;GLP;23/12/2025;108,9;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;APUCARANA;MORAES E LEITE COMERCIO DE GAS - LTDA;39688617000187;AVENIDA AVIACAO;1080;;JARDIM TRABALHISTA;86807-000;GLP;23/12/2025;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;ES;VITORIA;TL GAS LTDA;39226179000135;AVENIDA MARECHAL CAMPOS;601;;DE LOURDES;29042-763;GLP;23/12/2025;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;TEIXEIRA DE FREITAS;ROCHA E SANTOS COMERCIO DE GAS LTDA;39749886000106;RUA VIRGILIO DA CONCEICAO;57;;SAO LOURENCO;45992-042;GLP;23/12/2025;95;;R$ / 13 kg;BRANCA
CO;GO;CATALAO;DISTRIBUIDORA DE GAS E AGUA JR LTDA;40087575000108;AVENIDA JOSE MARCELINO;2901;LOJA  C-02;LOTEAMENTO BELA VISTA;75710-362;GLP;23/12/2025;115;;R$ / 13 kg;ULTRAGAZ
